0.098280269541,0.196560539082,0.47999998927116394,False
0.131386296414,0.262772592828,0.46000000834465027,False
0.131386296414,0.262772592828,0.4399999976158142,False
0.131386296414,0.262772592828,0.41999998688697815,False
0.0619539533713,0.1239079067426,0.4000000059604645,False
0.0619539533713,0.1239079067426,0.3799999952316284,False
0.0597079757143,0.1194159514286,0.36000001430511475,False
0.0588323413509,0.1176646827018,0.3400000035762787,False
0.0527288656865,0.105457731373,0.3199999928474426,False
0.0527288656865,0.105457731373,0.30000001192092896,False
0.0397835749964,0.0795671499928,0.2800000011920929,False
0.0396440555743,0.0792881111486,0.25999999046325684,False
0.0294454633493,0.0588909266986,0.23999999463558197,False
0.0396440555743,0.0792881111486,0.2199999988079071,False
0.0397835749964,0.0795671499928,0.20000000298023224,False
0.0420819970754,0.0841639941508,0.18000000715255737,False
0.0458982414909,0.0917964829818,0.1599999964237213,False
0.0782643398669,0.1565286797338,0.14000000059604645,True
0.0782643398669,0.1565286797338,0.11999999731779099,True
0.0868938380375,0.173787676075,0.10000000149011612,True
0.0806165322518,0.1612330645036,0.07999999821186066,True
0.0782643398669,0.1565286797338,0.05999999865889549,True
0.0322427843596,0.0644855687192,0.03999999910593033,True
0.0721325621701,0.1442651243402,0.019999999552965164,True
0.0344964792046,0.0689929584092,0.0,True
0.0322427843596,0.0644855687192,0.0,True
0.0322427843596,0.0644855687192,0.0,True
0.0344964792046,0.0689929584092,0.0,True
0.0630527175323,0.1261054350646,0.47999998927116394,False
0.0682940623237,0.1365881246474,0.46000000834465027,False
0.0682940623237,0.1365881246474,0.4399999976158142,False
0.0479908617205,0.095981723441,0.41999998688697815,False
0.0777745625161,0.1555491250322,0.4000000059604645,False
0.0814499859118,0.1628999718236,0.3799999952316284,False
0.0777745625161,0.1555491250322,0.36000001430511475,False
0.0702770956471,0.1405541912942,0.3400000035762787,False
0.0702770956471,0.1405541912942,0.3199999928474426,False
0.0702770956471,0.1405541912942,0.30000001192092896,False
0.054923214566,0.109846429132,0.2800000011920929,False
0.054923214566,0.109846429132,0.25999999046325684,False
0.0651489623284,0.1302979246568,0.23999999463558197,False
0.0651489623284,0.1302979246568,0.2199999988079071,False
0.0651489623284,0.1302979246568,0.20000000298023224,False
0.0651489623284,0.1302979246568,0.18000000715255737,False
0.0651489623284,0.1302979246568,0.1599999964237213,False
0.0651489623284,0.1302979246568,0.14000000059604645,False
0.0486469821381,0.0972939642762,0.11999999731779099,False
0.0762646231758,0.1525292463516,0.10000000149011612,True
0.101628276614,0.203256553228,0.07999999821186066,True
0.101628276614,0.203256553228,0.05999999865889549,True
0.0111248512054,0.0222497024108,0.03999999910593033,False
0.0161658834491,0.0323317668982,0.019999999552965164,True
0.0161658834491,0.0323317668982,0.0,True
0.0161658834491,0.0323317668982,0.0,True
0.0312017647979,0.0624035295958,0.0,True
0.056943932695,0.11388786539,0.0,True
0.056943932695,0.11388786539,0.0,True
